"qseqid","qlen","sseqid","slen","qstart","qend","sstart","send","evalue","bitscore","score","length","pident","nident","mismatch","positive","gapopen","gaps","ppos","sstrand"
"AB292683.1",1638,"MBSVa.chr7",67878716,1,1638,13746501,54130581,0,2889,1564,1638,98.535,1614,21,1614,1,3,98.53,"minus"
"AB292683.1",1638,"MBSVa.chr7",67878716,1,1638,12914358,54962721,0,2350,1272,1638,92.552,1516,122,1516,0,0,92.55,"minus"
"AB292683.1",1638,"MBSVa.chr7",67878716,1,1638,30550400,37329953,0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,"plus"
"AB292683.1",1638,"MBSVa.chr7",67878716,1,1638,30750151,37130202,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"plus"
"AB292683.1",1638,"MBSVa.chr7",67878716,1,1638,30638280,37242073,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"plus"
"AB292683.1",1638,"MBSVa.chr7",67878716,1,1638,30686128,37194226,0,2289,1239,1639,91.885,1506,132,1506,1,1,91.89,"plus"
"AB292683.1",1638,"MBSVa.chr7",67878716,1,1638,30870119,37010234,0,2278,1233,1638,91.758,1503,135,1503,0,0,91.76,"plus"
"AB292683.1",1638,"MBSVa.chr7",67878716,1,1638,30926695,36953658,0,2272,1230,1638,91.697,1502,136,1502,0,0,91.7,"plus"
"AB292683.1",1638,"MBSVa.chr7",67878716,9,1638,12344289,55536047,0,2148,1163,1630,90.552,1476,145,1476,2,9,90.55,"plus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,13658674,54218405,0,2948,1596,1638,99.145,1624,14,1624,0,0,99.15,"minus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,13695059,54182026,0,2892,1566,1638,98.596,1615,17,1615,1,6,98.6,"minus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,13606139,54270940,0,2887,1563,1638,98.474,1613,25,1613,0,0,98.47,"minus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,13746501,54130581,0,2856,1546,1638,98.168,1608,27,1608,1,3,98.17,"minus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,12914358,54962721,0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,"minus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,30550400,37329953,0,2261,1224,1638,91.575,1500,138,1500,0,0,91.58,"plus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,30750151,37130202,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"plus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,30638280,37242073,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"plus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,30686128,37194226,0,2244,1215,1639,91.397,1498,140,1498,1,1,91.4,"plus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,30870119,37010234,0,2233,1209,1638,91.27,1495,143,1495,0,0,91.27,"plus"
"AB292684.1",1638,"MBSVa.chr7",67878716,1,1638,30926695,36953658,0,2228,1206,1638,91.209,1494,144,1494,0,0,91.21,"plus"
"AB292684.1",1638,"MBSVa.chr7",67878716,9,1638,12344289,55536047,0,2104,1139,1630,90.061,1468,153,1468,2,9,90.06,"plus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,12914358,54962724,0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,"minus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,30550400,37329950,0,2654,1437,1635,95.963,1569,66,1569,0,0,95.96,"plus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,30750151,37130199,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"plus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,30638280,37242070,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"plus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,30686128,37194223,0,2638,1428,1636,95.782,1567,68,1567,1,1,95.78,"plus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,30926695,36953655,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"plus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,30870119,37010231,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"plus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,13658674,54218408,0,2289,1239,1635,91.927,1503,132,1503,0,0,91.93,"minus"
"AB212829.1",1635,"MBSVa.chr7",67878716,25,1635,13695077,54182029,0,2278,1233,1611,92.179,1485,126,1485,0,0,92.18,"minus"
"AB212829.1",1635,"MBSVa.chr7",67878716,9,1622,12344289,55536031,0,2274,1231,1615,92.198,1489,115,1489,4,11,92.2,"plus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,13606139,54270943,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"minus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1627,13897837,53982502,0,2220,1202,1628,91.339,1487,136,1487,5,5,91.34,"plus"
"AB212829.1",1635,"MBSVa.chr7",67878716,1,1635,13746501,54130584,0,2213,1198,1635,91.131,1490,142,1490,1,3,91.13,"minus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,30550400,37329950,0,3003,1626,1635,99.817,1632,3,1632,0,0,99.82,"plus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,30750151,37130199,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"plus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,30638280,37242070,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"plus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,30686128,37194223,0,2987,1617,1636,99.633,1630,5,1630,1,1,99.63,"plus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,30870119,37010231,0,2976,1611,1635,99.511,1627,8,1627,0,0,99.51,"plus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,30926695,36953655,0,2970,1608,1635,99.45,1626,9,1626,0,0,99.45,"plus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,12914358,54962724,0,2671,1446,1635,96.147,1572,63,1572,0,0,96.15,"minus"
"AB212830.1",1635,"MBSVa.chr7",67878716,9,1622,12344289,55536031,0,2313,1252,1615,92.632,1496,108,1496,4,11,92.63,"plus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,13658674,54218408,0,2244,1215,1635,91.437,1495,140,1495,0,0,91.44,"minus"
"AB212830.1",1635,"MBSVa.chr7",67878716,25,1635,13695077,54182029,0,2233,1209,1611,91.682,1477,134,1477,0,0,91.68,"minus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,13606139,54270943,0,2217,1200,1635,91.131,1490,145,1490,0,0,91.13,"minus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1627,13897837,53982502,0,2193,1187,1628,91.032,1482,141,1482,5,5,91.03,"plus"
"AB212830.1",1635,"MBSVa.chr7",67878716,1,1635,13746501,54130584,0,2180,1180,1636,90.77,1485,146,1485,3,5,90.77,"minus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,29705895,29704260,0,3016,1633,1636,99.939,1635,1,1635,0,0,99.94,"minus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,29793775,29792140,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"minus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,29905646,29904011,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"minus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,29841623,29839987,0,3000,1624,1637,99.756,1633,3,1633,1,1,99.76,"minus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,30025614,30023979,0,2988,1618,1636,99.633,1630,6,1630,0,0,99.63,"minus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,30082190,30080555,0,2983,1615,1636,99.572,1629,7,1629,0,0,99.57,"minus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,13273958,13275593,0,2290,1240,1636,91.932,1504,132,1504,0,0,91.93,"plus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,13308302,13309937,0,2279,1234,1636,91.809,1502,134,1502,0,0,91.81,"plus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,13367551,13369186,0,2279,1234,1636,91.809,1502,134,1502,0,0,91.81,"plus"
"LY658671.1",1639,"MBSVb.chr7",64946900,4,1639,13243563,13245198,0,2235,1210,1636,91.32,1494,142,1494,0,0,91.32,"plus"
"AB292682.1",1635,"MBSVb.chr7",64946900,1,1635,12586404,12584770,0,3020,1635,1635,100,1635,0,1635,0,0,100,"minus"
"AB292682.1",1635,"MBSVb.chr7",64946900,1,1635,13273959,13275596,0,2135,1156,1638,90.232,1478,157,1478,2,3,90.23,"plus"
"AB292682.1",1635,"MBSVb.chr7",64946900,1,1635,13308303,13309940,0,2130,1153,1638,90.171,1477,158,1477,2,3,90.17,"plus"
"AB292682.1",1635,"MBSVb.chr7",64946900,1,1635,13367552,13369189,0,2130,1153,1638,90.171,1477,158,1477,2,3,90.17,"plus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,13273959,13275596,0,3009,1629,1638,99.817,1635,3,1635,0,0,99.82,"plus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,13308303,13309940,0,2992,1620,1638,99.634,1632,6,1632,0,0,99.63,"plus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,13367552,13369189,0,2992,1620,1638,99.634,1632,6,1632,0,0,99.63,"plus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,13243564,13245201,0,2953,1599,1638,99.206,1625,13,1625,0,0,99.21,"plus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,29705894,29704257,0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,"minus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,29793774,29792137,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"minus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,29905645,29904008,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"minus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,29841622,29839984,0,2289,1239,1639,91.885,1506,132,1506,1,1,91.89,"minus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,30025613,30023976,0,2278,1233,1638,91.758,1503,135,1503,0,0,91.76,"minus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,30082189,30080552,0,2272,1230,1638,91.697,1502,136,1502,0,0,91.7,"minus"
"AB292683.1",1638,"MBSVb.chr7",64946900,1,1638,12586404,12584770,0,2141,1159,1638,90.293,1479,156,1479,2,3,90.29,"minus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,13243564,13245201,0,3009,1629,1638,99.817,1635,3,1635,0,0,99.82,"plus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,13273959,13275596,0,2964,1605,1638,99.328,1627,11,1627,0,0,99.33,"plus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,13308303,13309940,0,2959,1602,1638,99.267,1626,12,1626,0,0,99.27,"plus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,13367552,13369189,0,2959,1602,1638,99.267,1626,12,1626,0,0,99.27,"plus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,29705894,29704257,0,2261,1224,1638,91.575,1500,138,1500,0,0,91.58,"minus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,29793774,29792137,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"minus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,29905645,29904008,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"minus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,29841622,29839984,0,2244,1215,1639,91.397,1498,140,1498,1,1,91.4,"minus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,30025613,30023976,0,2233,1209,1638,91.27,1495,143,1495,0,0,91.27,"minus"
"AB292684.1",1638,"MBSVb.chr7",64946900,1,1638,30082189,30080552,0,2228,1206,1638,91.209,1494,144,1494,0,0,91.21,"minus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,29705894,29704260,0,2654,1437,1635,95.963,1569,66,1569,0,0,95.96,"minus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,29793774,29792140,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,29905645,29904011,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,29841622,29839987,0,2638,1428,1636,95.782,1567,68,1567,1,1,95.78,"minus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,30025613,30023979,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"minus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,30082189,30080555,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"minus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,13273959,13275593,0,2322,1257,1635,92.294,1509,126,1509,0,0,92.29,"plus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,13308303,13309937,0,2311,1251,1635,92.171,1507,128,1507,0,0,92.17,"plus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,13367552,13369186,0,2311,1251,1635,92.171,1507,128,1507,0,0,92.17,"plus"
"AB212829.1",1635,"MBSVb.chr7",64946900,1,1635,13243564,13245198,0,2266,1227,1635,91.682,1499,136,1499,0,0,91.68,"plus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,29705894,29704260,0,3003,1626,1635,99.817,1632,3,1632,0,0,99.82,"minus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,29793774,29792140,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,29905645,29904011,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,29841622,29839987,0,2987,1617,1636,99.633,1630,5,1630,1,1,99.63,"minus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,30025613,30023979,0,2976,1611,1635,99.511,1627,8,1627,0,0,99.51,"minus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,30082189,30080555,0,2970,1608,1635,99.45,1626,9,1626,0,0,99.45,"minus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,13273959,13275593,0,2278,1233,1635,91.804,1501,134,1501,0,0,91.8,"plus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,13308303,13309937,0,2266,1227,1635,91.682,1499,136,1499,0,0,91.68,"plus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,13367552,13369186,0,2266,1227,1635,91.682,1499,136,1499,0,0,91.68,"plus"
"AB212830.1",1635,"MBSVb.chr7",64946900,1,1635,13243564,13245198,0,2222,1203,1635,91.193,1491,144,1491,0,0,91.19,"plus"
"LY658671.1",1639,"MM3v1a.chr7",62317081,4,1639,12104016,12105651,0,2230,1207,1636,91.259,1493,143,1493,0,0,91.26,"plus"
"LY658671.1",1639,"MM3v1a.chr7",62317081,4,1639,12047303,12048938,0,2191,1186,1636,90.831,1486,150,1486,0,0,90.83,"plus"
"AB292682.1",1635,"MM3v1a.chr7",62317081,1,1635,11277782,11276148,0,2976,1611,1635,99.511,1627,8,1627,0,0,99.51,"minus"
"AB292683.1",1638,"MM3v1a.chr7",62317081,1,1638,12104017,12105654,0,2926,1584,1638,98.901,1620,18,1620,0,0,98.9,"plus"
"AB292683.1",1638,"MM3v1a.chr7",62317081,1,1638,12047304,12048941,0,2892,1566,1638,98.535,1614,24,1614,0,0,98.53,"plus"
"AB292683.1",1638,"MM3v1a.chr7",62317081,1,1638,11277782,11276148,0,2146,1162,1638,90.354,1480,155,1480,2,3,90.35,"minus"
"AB292684.1",1638,"MM3v1a.chr7",62317081,1,1638,12104017,12105654,0,2892,1566,1638,98.535,1614,24,1614,0,0,98.53,"plus"
"AB292684.1",1638,"MM3v1a.chr7",62317081,1,1638,12047304,12048941,0,2859,1548,1638,98.168,1608,30,1608,0,0,98.17,"plus"
"AB212829.1",1635,"MM3v1a.chr7",62317081,1,1635,12104017,12105651,0,2272,1230,1635,91.743,1500,135,1500,0,0,91.74,"plus"
"AB212829.1",1635,"MM3v1a.chr7",62317081,1,1635,12047304,12048938,0,2222,1203,1635,91.193,1491,144,1491,0,0,91.19,"plus"
"AB212830.1",1635,"MM3v1a.chr7",62317081,1,1635,12104017,12105651,0,2228,1206,1635,91.254,1492,143,1492,0,0,91.25,"plus"
"AB212830.1",1635,"MM3v1a.chr7",62317081,1,1635,12047304,12048938,0,2172,1176,1635,90.642,1482,153,1482,0,0,90.64,"plus"
"LY658671.1",1639,"MM3v1b.chr7",55673753,4,1639,22996304,32679084,0,2230,1207,1636,91.259,1493,143,1493,0,0,91.26,"plus"
"LY658671.1",1639,"MM3v1b.chr7",55673753,4,1639,23053017,32622371,0,2191,1186,1636,90.831,1486,150,1486,0,0,90.83,"plus"
"AB292682.1",1635,"MM3v1b.chr7",55673753,1,1635,23815006,31857113,0,2976,1611,1635,99.511,1627,8,1627,0,0,99.51,"minus"
"AB292683.1",1638,"MM3v1b.chr7",55673753,1,1638,22996303,32679087,0,2926,1584,1638,98.901,1620,18,1620,0,0,98.9,"plus"
"AB292683.1",1638,"MM3v1b.chr7",55673753,1,1638,23053016,32622374,0,2892,1566,1638,98.535,1614,24,1614,0,0,98.53,"plus"
"AB292683.1",1638,"MM3v1b.chr7",55673753,1,1638,23815006,31857113,0,2146,1162,1638,90.354,1480,155,1480,2,3,90.35,"minus"
"AB292684.1",1638,"MM3v1b.chr7",55673753,1,1638,22996303,32679087,0,2892,1566,1638,98.535,1614,24,1614,0,0,98.53,"plus"
"AB292684.1",1638,"MM3v1b.chr7",55673753,1,1638,23053016,32622374,0,2859,1548,1638,98.168,1608,30,1608,0,0,98.17,"plus"
"AB212829.1",1635,"MM3v1b.chr7",55673753,1,1635,22996303,32679084,0,2272,1230,1635,91.743,1500,135,1500,0,0,91.74,"plus"
"AB212829.1",1635,"MM3v1b.chr7",55673753,1,1635,23053016,32622371,0,2222,1203,1635,91.193,1491,144,1491,0,0,91.19,"plus"
"AB212830.1",1635,"MM3v1b.chr7",55673753,1,1635,22996303,32679084,0,2228,1206,1635,91.254,1492,143,1492,0,0,91.25,"plus"
"AB212830.1",1635,"MM3v1b.chr7",55673753,1,1635,23053016,32622371,0,2172,1176,1635,90.642,1482,153,1482,0,0,90.64,"plus"
"LY658671.1",1639,"NLv1a.chr7",70783661,4,1639,12553150,12554785,0,2651,1435,1636,95.905,1569,67,1569,0,0,95.9,"plus"
"LY658671.1",1639,"NLv1a.chr7",70783661,13,1639,11983083,11981466,0,2320,1256,1628,92.506,1506,111,1506,4,11,92.51,"minus"
"LY658671.1",1639,"NLv1a.chr7",70783661,4,1639,13297473,13299108,0,2257,1222,1636,91.565,1498,138,1498,0,0,91.56,"plus"
"LY658671.1",1639,"NLv1a.chr7",70783661,26,1639,13333874,13335487,0,2233,1209,1614,91.636,1479,135,1479,0,0,91.64,"plus"
"LY658671.1",1639,"NLv1a.chr7",70783661,4,1639,13244936,13246571,0,2230,1207,1636,91.259,1493,143,1493,0,0,91.26,"plus"
"LY658671.1",1639,"NLv1a.chr7",70783661,4,1639,13385301,13386933,0,2193,1187,1637,90.898,1488,144,1488,3,5,90.9,"plus"
"LY658671.1",1639,"NLv1a.chr7",70783661,5,1637,13536637,13535008,0,2193,1187,1634,90.942,1486,143,1486,5,5,90.94,"minus"
"AB292682.1",1635,"NLv1a.chr7",70783661,1,1635,12248002,12246369,0,2547,1379,1639,94.814,1554,76,1554,4,9,94.81,"minus"
"AB292682.1",1635,"NLv1a.chr7",70783661,1,1635,12341209,12339578,0,2446,1324,1638,93.712,1535,94,1535,4,9,93.71,"minus"
"AB292683.1",1638,"NLv1a.chr7",70783661,1,1638,13297474,13299111,0,2959,1602,1638,99.267,1626,12,1626,0,0,99.27,"plus"
"AB292683.1",1638,"NLv1a.chr7",70783661,1,1638,13333859,13335490,0,2926,1584,1638,98.962,1621,11,1621,1,6,98.96,"plus"
"AB292683.1",1638,"NLv1a.chr7",70783661,1,1638,13244937,13246574,0,2920,1581,1638,98.84,1619,19,1619,0,0,98.84,"plus"
"AB292683.1",1638,"NLv1a.chr7",70783661,1,1638,13385302,13386936,0,2889,1564,1638,98.535,1614,21,1614,1,3,98.53,"plus"
"AB292683.1",1638,"NLv1a.chr7",70783661,1,1638,12553151,12554788,0,2350,1272,1638,92.552,1516,122,1516,0,0,92.55,"plus"
"AB292683.1",1638,"NLv1a.chr7",70783661,9,1638,11983083,11981463,0,2148,1163,1630,90.552,1476,145,1476,2,9,90.55,"minus"
"AB292684.1",1638,"NLv1a.chr7",70783661,1,1638,13297474,13299111,0,2948,1596,1638,99.145,1624,14,1624,0,0,99.15,"plus"
"AB292684.1",1638,"NLv1a.chr7",70783661,1,1638,13333859,13335490,0,2892,1566,1638,98.596,1615,17,1615,1,6,98.6,"plus"
"AB292684.1",1638,"NLv1a.chr7",70783661,1,1638,13244937,13246574,0,2887,1563,1638,98.474,1613,25,1613,0,0,98.47,"plus"
"AB292684.1",1638,"NLv1a.chr7",70783661,1,1638,13385302,13386936,0,2856,1546,1638,98.168,1608,27,1608,1,3,98.17,"plus"
"AB292684.1",1638,"NLv1a.chr7",70783661,1,1638,12553151,12554788,0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,"plus"
"AB292684.1",1638,"NLv1a.chr7",70783661,9,1638,11983083,11981463,0,2104,1139,1630,90.061,1468,153,1468,2,9,90.06,"minus"
"AB212829.1",1635,"NLv1a.chr7",70783661,1,1635,12553151,12554785,0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,"plus"
"AB212829.1",1635,"NLv1a.chr7",70783661,1,1635,13297474,13299108,0,2289,1239,1635,91.927,1503,132,1503,0,0,91.93,"plus"
"AB212829.1",1635,"NLv1a.chr7",70783661,22,1635,13333874,13335487,0,2278,1233,1614,92.131,1487,127,1487,0,0,92.13,"plus"
"AB212829.1",1635,"NLv1a.chr7",70783661,9,1625,11983083,11981476,0,2274,1231,1618,92.151,1491,116,1491,4,11,92.15,"minus"
"AB212829.1",1635,"NLv1a.chr7",70783661,1,1635,13244937,13246571,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"plus"
"AB212829.1",1635,"NLv1a.chr7",70783661,1,1633,13536637,13535008,0,2220,1202,1634,91.248,1491,138,1491,5,5,91.25,"minus"
"AB212829.1",1635,"NLv1a.chr7",70783661,1,1635,13385302,13386933,0,2213,1198,1635,91.131,1490,142,1490,1,3,91.13,"plus"
"AB212830.1",1635,"NLv1a.chr7",70783661,1,1635,12553151,12554785,0,2671,1446,1635,96.147,1572,63,1572,0,0,96.15,"plus"
"AB212830.1",1635,"NLv1a.chr7",70783661,9,1625,11983083,11981476,0,2313,1252,1618,92.583,1498,109,1498,4,11,92.58,"minus"
"AB212830.1",1635,"NLv1a.chr7",70783661,1,1635,13297474,13299108,0,2244,1215,1635,91.437,1495,140,1495,0,0,91.44,"plus"
"AB212830.1",1635,"NLv1a.chr7",70783661,22,1635,13333874,13335487,0,2233,1209,1614,91.636,1479,135,1479,0,0,91.64,"plus"
"AB212830.1",1635,"NLv1a.chr7",70783661,1,1635,13244937,13246571,0,2217,1200,1635,91.131,1490,145,1490,0,0,91.13,"plus"
"AB212830.1",1635,"NLv1a.chr7",70783661,1,1633,13536637,13535008,0,2193,1187,1634,90.942,1486,143,1486,5,5,90.94,"minus"
"AB212830.1",1635,"NLv1a.chr7",70783661,1,1635,13385302,13386933,0,2180,1180,1636,90.77,1485,146,1485,3,5,90.77,"plus"
"LY658671.1",1639,"NLv1b.chr7",67645646,4,1639,12494585,12496220,0,2656,1438,1636,95.966,1570,66,1570,0,0,95.97,"plus"
"LY658671.1",1639,"NLv1b.chr7",67645646,13,1639,11919911,11918294,0,2320,1256,1628,92.506,1506,111,1506,4,11,92.51,"minus"
"LY658671.1",1639,"NLv1b.chr7",67645646,4,1639,13262176,13263811,0,2268,1228,1636,91.687,1500,136,1500,0,0,91.69,"plus"
"LY658671.1",1639,"NLv1b.chr7",67645646,26,1639,13303515,13305128,0,2239,1212,1614,91.698,1480,134,1480,0,0,91.7,"plus"
"LY658671.1",1639,"NLv1b.chr7",67645646,4,1639,13209234,13210869,0,2230,1207,1636,91.259,1493,143,1493,0,0,91.26,"plus"
"LY658671.1",1639,"NLv1b.chr7",67645646,4,1639,13354945,13356577,0,2193,1187,1637,90.898,1488,144,1488,3,5,90.9,"plus"
"LY658671.1",1639,"NLv1b.chr7",67645646,5,1637,13499222,13497593,0,2193,1187,1634,90.942,1486,143,1486,5,5,90.94,"minus"
"AB292682.1",1635,"NLv1b.chr7",67645646,1,1635,12293679,12292048,0,2435,1318,1638,93.59,1533,96,1533,4,9,93.59,"minus"
"AB292682.1",1635,"NLv1b.chr7",67645646,1,1635,13262177,13263814,0,2124,1150,1638,90.11,1476,159,1476,2,3,90.11,"plus"
"AB292683.1",1638,"NLv1b.chr7",67645646,1,1638,13262177,13263814,0,2970,1608,1638,99.389,1628,10,1628,0,0,99.39,"plus"
"AB292683.1",1638,"NLv1b.chr7",67645646,1,1638,13303500,13305131,0,2931,1587,1638,99.023,1622,10,1622,1,6,99.02,"plus"
"AB292683.1",1638,"NLv1b.chr7",67645646,1,1638,13209235,13210872,0,2920,1581,1638,98.84,1619,19,1619,0,0,98.84,"plus"
"AB292683.1",1638,"NLv1b.chr7",67645646,1,1638,13354946,13356580,0,2889,1564,1638,98.535,1614,21,1614,1,3,98.53,"plus"
"AB292683.1",1638,"NLv1b.chr7",67645646,1,1638,12494586,12496223,0,2355,1275,1638,92.613,1517,121,1517,0,0,92.61,"plus"
"AB292683.1",1638,"NLv1b.chr7",67645646,9,1638,11919911,11918291,0,2148,1163,1630,90.552,1476,145,1476,2,9,90.55,"minus"
"AB292684.1",1638,"NLv1b.chr7",67645646,1,1638,13262177,13263814,0,2959,1602,1638,99.267,1626,12,1626,0,0,99.27,"plus"
"AB292684.1",1638,"NLv1b.chr7",67645646,1,1638,13303500,13305131,0,2898,1569,1638,98.657,1616,16,1616,1,6,98.66,"plus"
"AB292684.1",1638,"NLv1b.chr7",67645646,1,1638,13209235,13210872,0,2887,1563,1638,98.474,1613,25,1613,0,0,98.47,"plus"
"AB292684.1",1638,"NLv1b.chr7",67645646,1,1638,13354946,13356580,0,2856,1546,1638,98.168,1608,27,1608,1,3,98.17,"plus"
"AB292684.1",1638,"NLv1b.chr7",67645646,1,1638,12494586,12496223,0,2311,1251,1638,92.125,1509,129,1509,0,0,92.12,"plus"
"AB292684.1",1638,"NLv1b.chr7",67645646,9,1638,11919911,11918291,0,2104,1139,1630,90.061,1468,153,1468,2,9,90.06,"minus"
"AB212829.1",1635,"NLv1b.chr7",67645646,1,1635,12494586,12496220,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"plus"
"AB212829.1",1635,"NLv1b.chr7",67645646,1,1635,13262177,13263811,0,2300,1245,1635,92.049,1505,130,1505,0,0,92.05,"plus"
"AB212829.1",1635,"NLv1b.chr7",67645646,22,1635,13303515,13305128,0,2283,1236,1614,92.193,1488,126,1488,0,0,92.19,"plus"
